Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Segment,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
CA-01176,2021-07-20,2021-07-24,First Class,CU-7877,Consumer,South,P-53463,Office Supplies,Art,Dixon Ticonderoga,10204.95,14,0.5,2462.47
CA-01177,2020-10-11,2020-10-14,Second Class,CU-7519,Consumer,West,P-50146,Office Supplies,Fasteners,OIC Staples,241.54,2,0.0,56.39
CA-01178,2021-04-05,2021-04-07,Standard Class,CU-4451,Consumer,Central,P-56417,Furniture,Tables,Lesro Table,19028.49,13,0.0,-526.74
CA-01179,2022-04-01,2022-04-02,Standard Class,CU-2337,Consumer,South,P-61170,Office Supplies,Supplies,Boston Pencil Sharpener,498.4,5,0.0,-48.88
CA-01180,2023-03-08,2023-03-10,First Class,CU-6623,Corporate,Central,P-95394,Office Supplies,Supplies,Dixon Ticonderoga Pencils,5200.1,8,0.3,-1023.34
CA-01181,2021-08-17,2021-08-21,Standard Class,CU-2112,Corporate,East,P-58642,Furniture,Chairs,Hon Executive Chair,2567.57,9,0.5,32.41
CA-01182,2020-09-11,2020-09-16,First Class,CU-9123,Consumer,West,P-25198,Office Supplies,Art,Sanford Pencils,936.44,3,0.1,199.21
CA-01183,2022-05-09,2022-05-13,Standard Class,CU-3491,Home Office,East,P-99532,Technology,Phones,Motorola Moto,5506.2,8,0.1,491.16
CA-01184,2023-11-22,2023-11-23,Second Class,CU-6499,Home Office,West,P-14574,Furniture,Chairs,Global Leather Chair,3043.13,11,0.2,56.23
CA-01185,2021-02-16,2021-02-20,Same Day,CU-7727,Corporate,West,P-80357,Office Supplies,Supplies,Dixon Ticonderoga Pencils,13576.31,11,0.0,-685.91
CA-01186,2023-01-29,2023-02-03,Same Day,CU-9368,Consumer,Central,P-96451,Technology,Copiers,HP LaserJet Copier,4977.4,5,0.0,1378.92
CA-01187,2021-06-23,2021-06-27,Same Day,CU-6381,Corporate,West,P-77067,Technology,Copiers,Xerox DocuCenter Copier,484.59,1,0.3,41.59
CA-01188,2020-06-14,2020-06-20,First Class,CU-1897,Corporate,East,P-96043,Office Supplies,Art,Sanford Pencils,825.04,4,0.5,234.97
CA-01189,2021-04-23,2021-04-27,Second Class,CU-8525,Corporate,East,P-25766,Technology,Accessories,Logitech Mouse,1713.03,3,0.5,336.88
CA-01190,2021-07-22,2021-07-24,Standard Class,CU-8462,Home Office,West,P-73451,Technology,Copiers,Xerox DocuCenter Copier,781.12,4,0.0,117.32
CA-01191,2022-04-29,2022-05-05,Same Day,CU-3491,Consumer,West,P-31667,Furniture,Bookcases,Bush Bookcases,945.17,2,0.3,-100.78
CA-01192,2021-05-16,2021-05-19,Second Class,CU-2651,Consumer,East,P-34552,Office Supplies,Envelopes,Poly String-Tie Envelopes,12418.01,11,0.0,3475.81
CA-01193,2023-06-10,2023-06-13,Second Class,CU-4284,Home Office,West,P-54813,Office Supplies,Art,Fiskars Scissors,14896.96,13,0.0,2148.98
CA-01194,2021-11-19,2021-11-24,Same Day,CU-4228,Corporate,South,P-51483,Office Supplies,Labels,Avery Labels,4771.8,7,0.5,1132.19
CA-01195,2021-11-15,2021-11-19,Second Class,CU-6782,Corporate,East,P-85294,Technology,Accessories,Plantronics Headset,5980.87,7,0.0,1249.34
CA-01196,2020-04-10,2020-04-16,Same Day,CU-2442,Consumer,East,P-38291,Technology,Accessories,Plantronics Headset,7205.0,11,0.5,967.96
CA-01197,2022-07-07,2022-07-14,First Class,CU-2938,Home Office,West,P-25281,Furniture,Chairs,Bretford Chair,5864.04,7,0.0,434.5
CA-01198,2023-01-22,2023-01-25,Same Day,CU-7658,Corporate,East,P-25791,Furniture,Bookcases,O'Sullivan Bookcase,716.51,1,0.3,-88.03
CA-01199,2023-01-28,2023-01-29,Same Day,CU-9642,Home Office,West,P-34858,Furniture,Tables,Lesro Table,4890.56,5,0.2,-1040.84
CA-01200,2023-12-10,2023-12-14,Second Class,CU-6208,Consumer,West,P-44048,Office Supplies,Supplies,Boston Pencil Sharpener,11648.1,10,0.0,-68.13
CA-01201,2022-04-15,2022-04-19,Standard Class,CU-9077,Home Office,East,P-56701,Technology,Phones,Motorola Moto,188.31,6,0.5,38.28
CA-01202,2021-05-09,2021-05-15,Second Class,CU-6078,Consumer,East,P-46903,Technology,Phones,Motorola Moto,861.93,3,0.0,44.0
CA-01203,2022-12-14,2022-12-19,First Class,CU-3187,Corporate,South,P-93100,Office Supplies,Fasteners,OIC Staples,620.71,2,0.5,144.52
CA-01204,2023-11-16,2023-11-17,Same Day,CU-4631,Consumer,Central,P-51744,Furniture,Bookcases,O'Sullivan Bookcase,1646.14,6,0.1,-133.73
CA-01205,2022-02-25,2022-03-03,Same Day,CU-3480,Consumer,South,P-22153,Furniture,Chairs,Hon Executive Chair,3733.47,9,0.0,99.29
CA-01206,2021-08-11,2021-08-17,Standard Class,CU-8078,Home Office,West,P-67531,Furniture,Tables,Chromcraft Table,517.5,9,0.0,-15.89
CA-01207,2022-06-15,2022-06-21,Same Day,CU-8723,Corporate,East,P-88067,Office Supplies,Storage,Fellowes File Cabinet,966.98,4,0.3,102.75
CA-01208,2022-05-29,2022-05-30,Same Day,CU-9776,Corporate,Central,P-49709,Office Supplies,Binders,Avery Heavy Binders,1971.3,2,0.3,-319.01
CA-01209,2020-03-08,2020-03-14,First Class,CU-9880,Home Office,Central,P-31450,Furniture,Tables,Bevis Computer Table,914.21,3,0.3,-20.29
CA-01210,2023-06-06,2023-06-09,First Class,CU-7967,Corporate,Central,P-76286,Furniture,Furnishings,Tensor Lamp,11509.34,12,0.3,1883.44
CA-01211,2021-05-06,2021-05-12,Standard Class,CU-2410,Home Office,Central,P-98575,Furniture,Furnishings,Eldon Shelf,3794.53,7,0.5,403.86
CA-01212,2020-04-13,2020-04-20,Second Class,CU-1875,Corporate,Central,P-35564,Office Supplies,Envelopes,Poly String-Tie Envelopes,2486.0,4,0.0,497.4
CA-01213,2021-12-01,2021-12-08,Same Day,CU-3118,Corporate,West,P-64572,Office Supplies,Storage,Eldon Jumbo Storage,12720.84,11,0.0,-420.47
CA-01214,2021-10-26,2021-10-28,Standard Class,CU-5268,Home Office,South,P-14968,Furniture,Furnishings,Tensor Lamp,8813.69,13,0.2,1422.72
CA-01215,2023-05-13,2023-05-16,Standard Class,CU-5722,Home Office,South,P-87993,Office Supplies,Envelopes,Wausau Astrobright Envelopes,243.21,6,0.5,33.34
CA-01216,2022-03-10,2022-03-14,Standard Class,CU-4668,Consumer,South,P-12446,Furniture,Furnishings,Tensor Lamp,1563.74,6,0.3,20.51
CA-01217,2021-06-26,2021-07-02,First Class,CU-1550,Consumer,Central,P-67638,Office Supplies,Supplies,Dixon Ticonderoga Pencils,8386.79,13,0.1,-715.76
CA-01218,2020-03-25,2020-03-28,Same Day,CU-2526,Home Office,South,P-91259,Furniture,Bookcases,Sauder Bookcases,2417.41,14,0.2,-365.68
CA-01219,2021-02-28,2021-03-02,Standard Class,CU-1551,Home Office,West,P-99083,Technology,Phones,Motorola Moto,369.14,2,0.0,27.17
CA-01220,2022-12-08,2022-12-13,Same Day,CU-3767,Corporate,East,P-67461,Furniture,Bookcases,Sauder Bookcases,1327.49,2,0.3,-78.44
CA-01221,2022-10-25,2022-10-28,Second Class,CU-8031,Corporate,Central,P-33463,Office Supplies,Fasteners,OIC Staples,698.54,3,0.1,130.77
CA-01222,2022-10-03,2022-10-06,Same Day,CU-8933,Home Office,East,P-78851,Office Supplies,Art,Dixon Ticonderoga,14395.7,14,0.2,2175.91
CA-01223,2022-08-07,2022-08-14,First Class,CU-4052,Corporate,East,P-59885,Furniture,Chairs,Bretford Chair,1710.82,2,0.0,201.77
CA-01224,2023-09-12,2023-09-13,First Class,CU-6483,Consumer,Central,P-16666,Furniture,Furnishings,Advantus Panel,4055.0,5,0.2,277.75
CA-01225,2023-12-25,2023-12-27,Standard Class,CU-1334,Corporate,West,P-78437,Technology,Copiers,HP LaserJet Copier,5020.38,5,0.1,822.79
CA-01226,2022-11-19,2022-11-26,First Class,CU-9987,Consumer,West,P-76375,Technology,Copiers,Xerox DocuCenter Copier,10021.28,14,0.1,1105.2
CA-01227,2022-01-21,2022-01-28,Second Class,CU-5617,Home Office,Central,P-50551,Furniture,Bookcases,Bush Bookcases,3173.13,5,0.1,193.3
CA-01228,2022-05-07,2022-05-08,Standard Class,CU-7384,Consumer,East,P-12893,Office Supplies,Art,Sanford Pencils,10395.18,10,0.1,908.45
CA-01229,2023-11-12,2023-11-14,Same Day,CU-3772,Consumer,East,P-47102,Furniture,Furnishings,Tensor Lamp,2365.1,6,0.2,200.51
CA-01230,2023-10-10,2023-10-14,Same Day,CU-8262,Consumer,East,P-30154,Furniture,Tables,Bevis Computer Table,2678.23,3,0.3,-895.43
CA-01231,2022-07-21,2022-07-26,Second Class,CU-4067,Home Office,West,P-67511,Technology,Copiers,HP LaserJet Copier,8170.09,11,0.5,1950.35
CA-01232,2021-07-07,2021-07-11,Standard Class,CU-3173,Consumer,South,P-98704,Technology,Phones,Samsung Galaxy,3208.03,10,0.3,578.21
CA-01233,2023-11-03,2023-11-05,Same Day,CU-2569,Corporate,South,P-55494,Office Supplies,Supplies,Boston Pencil Sharpener,823.19,1,0.0,14.71
CA-01234,2023-03-25,2023-03-28,First Class,CU-5791,Home Office,West,P-86546,Office Supplies,Labels,Avery Labels,1171.2,6,0.0,323.68
CA-01235,2023-12-08,2023-12-12,Same Day,CU-3297,Consumer,East,P-69027,Technology,Copiers,HP LaserJet Copier,1433.88,3,0.0,213.18
CA-01236,2023-09-09,2023-09-14,Standard Class,CU-5669,Consumer,East,P-64590,Technology,Copiers,Xerox DocuCenter Copier,15287.28,12,0.0,3538.55
CA-01237,2021-10-21,2021-10-27,Standard Class,CU-6345,Corporate,West,P-91350,Furniture,Chairs,Bretford Chair,96.61,9,0.5,1.28
CA-01238,2023-03-26,2023-03-31,Standard Class,CU-8840,Home Office,East,P-54465,Office Supplies,Fasteners,OIC Staples,1261.6,2,0.3,223.83
CA-01239,2022-12-17,2022-12-19,Second Class,CU-4231,Home Office,West,P-11659,Office Supplies,Binders,Ibico Binders,5847.16,11,0.0,-28.17
CA-01240,2022-07-11,2022-07-17,First Class,CU-8781,Consumer,Central,P-52751,Furniture,Chairs,Global Leather Chair,5986.4,8,0.3,670.24
CA-01241,2023-06-16,2023-06-18,Standard Class,CU-2257,Consumer,East,P-84196,Office Supplies,Labels,Mead File Folders Labels,5053.02,9,0.1,1195.04
CA-01242,2022-02-16,2022-02-17,Same Day,CU-8856,Corporate,East,P-78670,Office Supplies,Supplies,Dixon Ticonderoga Pencils,3570.33,5,0.5,-131.26
CA-01243,2020-10-06,2020-10-10,Same Day,CU-9443,Consumer,South,P-65325,Technology,Phones,Apple iPhone,15305.16,12,0.0,3111.87
CA-01244,2022-08-25,2022-08-31,Standard Class,CU-5714,Corporate,Central,P-52521,Office Supplies,Envelopes,Wausau Astrobright Envelopes,10960.2,10,0.0,1349.64
CA-01245,2020-07-09,2020-07-15,Same Day,CU-7553,Home Office,West,P-51752,Technology,Machines,Polycom ViewStation,266.34,1,0.0,-35.13
CA-01246,2023-10-14,2023-10-21,Standard Class,CU-6307,Consumer,Central,P-65678,Office Supplies,Supplies,Boston Pencil Sharpener,12783.2,10,0.0,-1377.1
CA-01247,2022-07-29,2022-08-05,First Class,CU-8717,Consumer,West,P-40575,Office Supplies,Supplies,Dixon Ticonderoga Pencils,1097.28,8,0.0,-126.42
CA-01248,2020-07-23,2020-07-25,Same Day,CU-3857,Home Office,West,P-85845,Furniture,Bookcases,Bush Bookcases,10154.56,8,0.0,-289.1
CA-01249,2020-10-03,2020-10-04,First Class,CU-3436,Consumer,South,P-23741,Furniture,Chairs,Bretford Chair,1841.12,5,0.5,15.33
CA-01250,2021-10-25,2021-10-26,Second Class,CU-3419,Corporate,East,P-35166,Furniture,Furnishings,Eldon Shelf,1686.04,3,0.1,148.72
CA-01251,2021-04-24,2021-04-29,Second Class,CU-4021,Consumer,Central,P-51088,Office Supplies,Appliances,Avery Electric Razor,281.6,11,0.0,60.4
CA-01252,2023-05-21,2023-05-25,Second Class,CU-7807,Consumer,South,P-41034,Furniture,Chairs,Bretford Chair,90.34,3,0.2,4.14
CA-01253,2023-05-02,2023-05-09,Same Day,CU-9134,Consumer,East,P-35632,Technology,Copiers,Xerox DocuCenter Copier,4520.25,5,0.0,935.82
CA-01254,2023-12-06,2023-12-13,Same Day,CU-5824,Consumer,Central,P-23206,Technology,Phones,Samsung Galaxy,7371.98,11,0.0,1108.6
CA-01255,2020-04-23,2020-04-27,Standard Class,CU-2361,Consumer,South,P-98023,Technology,Copiers,HP LaserJet Copier,684.92,2,0.3,67.7
CA-01256,2022-11-25,2022-12-02,Standard Class,CU-5929,Consumer,East,P-48128,Furniture,Chairs,Hon Executive Chair,10620.12,14,0.0,-242.39
CA-01257,2023-11-22,2023-11-24,Same Day,CU-2159,Home Office,Central,P-35153,Furniture,Tables,Lesro Table,15093.0,13,0.1,-4174.99
CA-01258,2023-08-24,2023-08-31,First Class,CU-4628,Consumer,West,P-45265,Office Supplies,Storage,Tenex Shelf,1822.36,4,0.0,95.16
CA-01259,2022-01-10,2022-01-15,Standard Class,CU-3730,Corporate,Central,P-74506,Office Supplies,Art,Dixon Ticonderoga,3216.3,6,0.0,685.08
CA-01260,2020-03-22,2020-03-27,Same Day,CU-7670,Consumer,West,P-13508,Office Supplies,Fasteners,OIC Push Pins,5402.56,4,0.0,945.89
CA-01261,2022-09-17,2022-09-23,Standard Class,CU-3036,Home Office,East,P-64587,Office Supplies,Fasteners,OIC Push Pins,6056.9,5,0.0,1213.11
CA-01262,2021-12-14,2021-12-17,Same Day,CU-8036,Home Office,Central,P-26011,Furniture,Furnishings,Advantus Panel,6249.28,8,0.0,528.37
CA-01263,2022-06-02,2022-06-04,Same Day,CU-4020,Consumer,East,P-34651,Office Supplies,Labels,Avery Labels,667.32,4,0.0,127.24
CA-01264,2023-08-25,2023-08-28,Standard Class,CU-3942,Consumer,West,P-18075,Technology,Accessories,Kensington Keyboard,3070.92,6,0.0,292.02
CA-01265,2022-05-25,2022-06-01,Same Day,CU-9398,Consumer,East,P-38312,Office Supplies,Appliances,Hoover Stove,1897.02,5,0.5,174.38
CA-01266,2021-11-30,2021-12-07,Same Day,CU-7878,Home Office,South,P-37761,Furniture,Tables,Bevis Computer Table,3109.0,3,0.1,-18.15
CA-01267,2021-10-12,2021-10-18,Same Day,CU-7018,Home Office,East,P-79316,Furniture,Tables,Chromcraft Table,986.06,1,0.0,-7.27
CA-01268,2021-05-23,2021-05-24,Same Day,CU-6932,Corporate,Central,P-50338,Technology,Phones,Motorola Moto,6866.2,11,0.0,1062.5
CA-01269,2020-03-11,2020-03-18,Second Class,CU-7811,Home Office,West,P-39502,Office Supplies,Binders,Ibico Binders,4023.45,3,0.0,574.17
CA-01270,2021-06-30,2021-07-04,Second Class,CU-5960,Corporate,West,P-47206,Technology,Machines,Cisco TelePresence,531.14,1,0.0,-6.57
CA-01271,2020-01-12,2020-01-18,Same Day,CU-9338,Home Office,West,P-57380,Office Supplies,Storage,Tenex Shelf,4403.03,7,0.5,243.9
CA-01272,2021-04-07,2021-04-09,First Class,CU-4449,Consumer,South,P-74892,Office Supplies,Art,Fiskars Scissors,265.8,3,0.5,53.08
CA-01273,2020-01-18,2020-01-19,Same Day,CU-4410,Consumer,Central,P-20680,Furniture,Bookcases,Bush Bookcases,2819.09,8,0.1,65.26
CA-01274,2021-01-15,2021-01-18,Standard Class,CU-5238,Consumer,South,P-24066,Office Supplies,Supplies,Dixon Ticonderoga Pencils,1725.6,2,0.2,-197.38
CA-01275,2021-04-04,2021-04-11,Second Class,CU-9083,Home Office,South,P-20261,Technology,Accessories,Plantronics Headset,4982.11,4,0.1,1120.14
CA-01276,2021-04-21,2021-04-24,Second Class,CU-5958,Corporate,South,P-90852,Office Supplies,Supplies,Boston Pencil Sharpener,5644.44,10,0.1,-912.48
CA-01277,2022-05-12,2022-05-13,Standard Class,CU-5011,Corporate,Central,P-18461,Technology,Copiers,HP LaserJet Copier,818.93,2,0.2,179.14
CA-01278,2021-12-13,2021-12-14,Same Day,CU-5206,Corporate,Central,P-36717,Technology,Phones,Motorola Moto,6668.04,12,0.0,1056.41
CA-01279,2022-08-28,2022-08-31,Second Class,CU-3967,Corporate,West,P-44933,Technology,Accessories,Kensington Keyboard,1189.62,3,0.0,179.45
CA-01280,2020-01-25,2020-01-28,Same Day,CU-2106,Home Office,Central,P-91880,Furniture,Chairs,Bretford Chair,5797.88,5,0.2,37.41
CA-01281,2023-12-16,2023-12-21,Second Class,CU-4993,Home Office,East,P-60580,Technology,Phones,Samsung Galaxy,2761.08,8,0.5,675.04
CA-01282,2020-04-28,2020-05-04,First Class,CU-5016,Consumer,South,P-77910,Furniture,Bookcases,O'Sullivan Bookcase,5671.68,12,0.5,-719.37
CA-01283,2020-05-24,2020-05-28,Standard Class,CU-5394,Consumer,South,P-47819,Office Supplies,Storage,Eldon Jumbo Storage,12912.2,10,0.0,1283.61
CA-01284,2021-03-27,2021-03-29,First Class,CU-1749,Home Office,West,P-27981,Furniture,Bookcases,O'Sullivan Bookcase,13326.0,10,0.0,-786.49
CA-01285,2022-05-06,2022-05-11,First Class,CU-1655,Consumer,South,P-75562,Furniture,Chairs,Hon Executive Chair,1808.76,4,0.0,-35.53
CA-01286,2023-12-13,2023-12-20,First Class,CU-8850,Home Office,East,P-49251,Office Supplies,Appliances,Avery Electric Razor,2485.35,5,0.3,-56.85
CA-01287,2021-03-03,2021-03-08,Second Class,CU-4529,Corporate,Central,P-44621,Furniture,Chairs,Bretford Chair,6716.43,9,0.5,-220.18
CA-01288,2021-02-05,2021-02-07,Second Class,CU-8583,Consumer,West,P-12933,Furniture,Bookcases,O'Sullivan Bookcase,1045.73,2,0.3,-99.92
CA-01289,2021-03-03,2021-03-05,Standard Class,CU-2198,Home Office,West,P-61627,Technology,Accessories,Logitech Mouse,952.17,6,0.5,250.58
CA-01290,2021-04-01,2021-04-07,Second Class,CU-2894,Consumer,Central,P-88140,Office Supplies,Fasteners,OIC Staples,3227.25,5,0.0,756.86
CA-01291,2021-04-19,2021-04-21,Standard Class,CU-1071,Corporate,Central,P-75136,Technology,Copiers,Xerox DocuCenter Copier,10931.8,10,0.0,1813.28
CA-01292,2020-04-20,2020-04-21,Same Day,CU-7614,Home Office,South,P-31123,Furniture,Bookcases,O'Sullivan Bookcase,445.75,5,0.0,-61.96
CA-01293,2023-07-18,2023-07-22,Same Day,CU-6148,Consumer,West,P-84762,Office Supplies,Fasteners,OIC Staples,1335.32,1,0.1,307.73
CA-01294,2020-06-12,2020-06-17,Same Day,CU-1551,Consumer,West,P-42991,Technology,Accessories,Logitech Mouse,4146.06,13,0.2,722.65
CA-01295,2022-10-13,2022-10-16,Second Class,CU-8255,Corporate,West,P-88488,Office Supplies,Fasteners,Advantus Push Pins,6058.25,11,0.0,1458.03
CA-01296,2023-11-13,2023-11-19,First Class,CU-2021,Corporate,East,P-14252,Furniture,Furnishings,Advantus Panel,460.3,2,0.0,45.26
CA-01297,2021-05-04,2021-05-10,Standard Class,CU-8598,Consumer,South,P-42328,Furniture,Tables,Bevis Computer Table,1780.48,2,0.0,-218.66
CA-01298,2023-11-18,2023-11-20,Same Day,CU-6505,Consumer,Central,P-63679,Office Supplies,Appliances,Hoover Stove,1141.62,6,0.0,188.33
CA-01299,2021-07-23,2021-07-29,Same Day,CU-8852,Corporate,South,P-39680,Furniture,Tables,Lesro Table,2508.12,3,0.0,-153.3
CA-01300,2021-12-30,2022-01-02,Same Day,CU-4507,Home Office,Central,P-31302,Office Supplies,Supplies,Boston Pencil Sharpener,1979.75,3,0.1,213.83
CA-01301,2023-01-18,2023-01-19,Same Day,CU-2378,Home Office,East,P-91024,Technology,Machines,Cisco TelePresence,2298.32,2,0.0,458.03
CA-01302,2023-05-20,2023-05-25,First Class,CU-8912,Consumer,East,P-62755,Technology,Machines,Cisco TelePresence,3480.85,4,0.3,414.34
CA-01303,2020-03-27,2020-04-01,Same Day,CU-4420,Consumer,Central,P-99789,Office Supplies,Binders,Ibico Binders,1580.42,3,0.2,70.49
CA-01304,2021-05-08,2021-05-12,First Class,CU-8653,Home Office,East,P-62467,Office Supplies,Art,Fiskars Scissors,752.35,12,0.2,128.53
CA-01305,2020-10-03,2020-10-08,First Class,CU-1226,Corporate,Central,P-64557,Technology,Machines,Cisco TelePresence,2629.26,4,0.3,256.61
CA-01306,2023-11-26,2023-12-03,First Class,CU-2639,Home Office,West,P-29956,Technology,Accessories,Logitech Mouse,897.02,8,0.2,219.36
CA-01307,2023-11-03,2023-11-08,First Class,CU-1322,Corporate,South,P-75098,Furniture,Furnishings,Tensor Lamp,3360.7,5,0.0,-54.96
CA-01308,2023-02-16,2023-02-18,Standard Class,CU-4434,Consumer,West,P-55463,Office Supplies,Fasteners,Advantus Push Pins,3379.26,6,0.0,665.46
CA-01309,2020-02-24,2020-03-01,Second Class,CU-6160,Consumer,East,P-19973,Technology,Accessories,Plantronics Headset,13918.8,12,0.0,1287.76
CA-01310,2020-10-08,2020-10-09,Second Class,CU-9922,Consumer,South,P-59702,Technology,Machines,Polycom ViewStation,9282.56,14,0.5,901.5
CA-01311,2020-10-15,2020-10-16,Second Class,CU-7445,Home Office,South,P-34947,Office Supplies,Art,Dixon Ticonderoga,10267.13,9,0.2,2268.58
CA-01312,2020-03-22,2020-03-26,Same Day,CU-8848,Corporate,South,P-20750,Technology,Accessories,Kensington Keyboard,6129.99,11,0.2,697.13
CA-01313,2021-06-09,2021-06-11,Same Day,CU-4162,Consumer,East,P-24688,Furniture,Bookcases,O'Sullivan Bookcase,825.18,1,0.0,-105.14
CA-01314,2021-03-02,2021-03-09,First Class,CU-9525,Home Office,West,P-84617,Office Supplies,Labels,Mead File Folders Labels,9594.06,7,0.0,2566.65
CA-01315,2022-01-20,2022-01-25,First Class,CU-2571,Corporate,Central,P-80331,Furniture,Furnishings,Advantus Panel,11498.8,8,0.0,643.22
CA-01316,2021-04-06,2021-04-10,First Class,CU-1419,Home Office,East,P-97292,Furniture,Chairs,Hon Executive Chair,461.59,1,0.1,13.76
CA-01317,2022-03-14,2022-03-18,Second Class,CU-3931,Home Office,West,P-35669,Office Supplies,Art,Sanford Pencils,3482.6,4,0.1,245.08
CA-01318,2021-01-07,2021-01-11,Second Class,CU-2038,Consumer,East,P-77205,Office Supplies,Paper,Southworth Connoisseur,12069.46,13,0.0,2727.35
CA-01319,2021-11-26,2021-11-27,Second Class,CU-4394,Consumer,Central,P-11422,Furniture,Furnishings,Tensor Lamp,10826.42,11,0.0,1518.34
CA-01320,2021-06-24,2021-06-28,Same Day,CU-9360,Corporate,South,P-21005,Office Supplies,Labels,Mead File Folders Labels,2511.84,3,0.2,762.27
CA-01321,2021-06-02,2021-06-03,Same Day,CU-8802,Consumer,East,P-40091,Furniture,Tables,Chromcraft Table,119.02,11,0.0,-17.21
CA-01322,2023-06-01,2023-06-07,Second Class,CU-7596,Consumer,West,P-92197,Furniture,Bookcases,Sauder Bookcases,4412.65,9,0.5,240.77
CA-01323,2022-04-09,2022-04-16,Same Day,CU-7349,Home Office,West,P-77810,Office Supplies,Appliances,Fellowes Shredder,7019.32,7,0.0,1173.97
CA-01324,2023-03-19,2023-03-21,First Class,CU-9289,Corporate,East,P-83732,Office Supplies,Appliances,Hoover Stove,5088.77,12,0.2,577.61
CA-01325,2020-07-16,2020-07-20,Second Class,CU-9224,Consumer,South,P-91192,Office Supplies,Fasteners,Advantus Push Pins,6460.1,5,0.0,1806.28
CA-01326,2022-05-03,2022-05-10,Standard Class,CU-4108,Corporate,South,P-40833,Office Supplies,Storage,Tenex Shelf,7448.57,13,0.1,825.05
CA-01327,2022-05-09,2022-05-13,Standard Class,CU-2663,Home Office,East,P-48572,Furniture,Chairs,Bretford Chair,5682.48,12,0.5,343.8
CA-01328,2021-07-05,2021-07-07,Same Day,CU-3581,Consumer,East,P-87662,Furniture,Chairs,Global Leather Chair,7988.26,10,0.3,456.81
CA-01329,2023-09-08,2023-09-14,First Class,CU-2595,Corporate,South,P-47814,Furniture,Chairs,Bretford Chair,1016.22,1,0.2,205.98
CA-01330,2023-08-23,2023-08-30,Second Class,CU-7863,Consumer,Central,P-30319,Furniture,Tables,Chromcraft Table,2551.11,3,0.0,62.74
CA-01331,2022-04-05,2022-04-07,Second Class,CU-6465,Home Office,West,P-16310,Furniture,Tables,Lesro Table,3266.19,3,0.1,-403.64
